"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Prevotella_enoeca",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Prevotella_marshii",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Neisseria_oralis",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Selenomonas_ruminantium",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Streptococcus_intermedius",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Veillonella_rodentium",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Actinomyces_georgiae",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Campylobacter_gracilis",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Actinomyces_massiliensis",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Prevotella_micans",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Olsenella_profusa",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Actinomyces_israelii",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Johnsonella_ignava",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
"Mycoplasma_faucium",0,0.369088331515812,2.04885181884669e-17,0.265402843601896,0.184544165757906,1.11022302462516e-16
"Gemella_palaticanis",0,0.0737546346782988,4.09420467963322e-18,0.260663507109005,0.0368773173391494,1.11022302462516e-16
"Streptococcus_infantis",0.834158415841584,0,0,0,0.417079207920792,0
"Butyrivibrio_hungatei",0,0.515125408942203,0,0,0.257562704471101,0
"Streptococcus_vestibularis",0,0.515125408942203,0,0,0.257562704471101,0
"Eubacterium_saphenum",0,0.515125408942203,0,0,0.257562704471101,0
"Leptotrichia_buccalis",0,0.515125408942203,0,0,0.257562704471101,0
"Neisseria_cinerea",0,0.515125408942203,0,0,0.257562704471101,0
"Neisseria_sicca",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_baroniae",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_denticola",0,0.515125408942203,0,0,0.257562704471101,0
"Eubacterium_brachy",0,0.0788974918211559,0,0,0.039448745910578,0
"Prevotella_denticola",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_scopos",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_oris",0,0.283887313704108,0,0,0.141943656852054,0
"Streptococcus_cristatus",0,0.198553980370774,0,0,0.0992769901853871,0
"Terrahaemophilus_aromaticivorans",0,0.515125408942203,0,0,0.257562704471101,0
