"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Treponema_denticola",0.591639871382637,0.0266114778656467,0.0266114778656467,0.29595015576324,0.309125674624142,0.086086275098317
"Filifactor_alocis",0.591639871382637,0.00696078477697676,0.00696078477697678,0.289719626168224,0.299300328079807,0.0232568564880448
"Fretibacterium_fastidiosum",0.736334405144695,0.00412639578060753,0.00412639578060756,0.283489096573209,0.370230400462651,0.0111454806937817
"Streptococcus_vestibularis",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Prevotella_pallens",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Bifidobacterium_dentium",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Shuttleworthia_satelles",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Neisseria_subflava",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Megasphaera_micronuciformis",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Cryptobacterium_curtum",0,0.311226551984862,1.72765441944146e-17,0.258566978193146,0.155613275992431,1.11022302462516e-16
"Pseudoramibacter_alactolyticus",0,0.244955634488779,1.35977692710553e-17,0.233644859813084,0.12247781724439,1.11022302462516e-16
"Prevotella_enoeca",0,0.0994146560427113,5.51862200619043e-18,0.227414330218069,0.0497073280213556,1.11022302462516e-16
"Streptococcus_constellatus",0,0.039692195665784,2.20335947630401e-18,0.221183800623053,0.019846097832892,1.11022302462516e-16
"Aggregatibacter_actinomycetemcomitans",0,0.199827954671379,0,0,0.0999139773356896,0
"Eubacterium_saphenum",0,0.0366151825560846,0,0,0.0183075912780423,0
"Neisseria_sicca",0,0.78956497134206,0,0,0.39478248567103,0
"Prevotella_baroniae",0,0.199827954671379,0,0,0.0999139773356896,0
"Prevotella_scopos",0,0.648811388372762,0,0,0.324405694186381,0
"Mogibacterium_diversum",0,0.177927472836462,0,0,0.088963736418231,0
"Actinomyces_meyeri",0,0.334672126423359,0,0,0.167336063211679,0
"Eubacterium_nodatum",0,0.0266114778656467,0,0,0.0133057389328234,0
"Olsenella_uli",0,0.164891677909256,0,0,0.0824458389546282,0
"Prevotella_dentalis",0,0.0807664983044597,0,0,0.0403832491522298,0
"Campylobacter_curvus",0,0.476296425672049,0,0,0.238148212836024,0
"Prevotella_marshii",0,0.199827954671379,0,0,0.0999139773356896,0
"Actinomyces_gerencseriae",0,0.476296425672049,0,0,0.238148212836024,0
"Streptococcus_sobrinus",0,0.334672126423359,0,0,0.167336063211679,0
"Neisseria_oralis",0,0.629555801898234,0,0,0.314777900949117,0
"Slackia_exigua",0,0.199827954671379,0,0,0.0999139773356896,0
"Propionibacterium_acidifaciens",0,0.313454087487735,0,0,0.156727043743868,0
"Streptococcus_parasanguinis",0,0.648945891163032,0,0,0.324472945581516,0
"Prevotella_oralis",0,0.199827954671379,0,0,0.0999139773356896,0
"Actinomyces_graevenitzii",0,0.481347297440385,0,0,0.240673648720192,0
"Alloprevotella_rava",0,0.334672126423359,0,0,0.167336063211679,0
"Neisseria_macacae",0,0.177927472836462,0,0,0.088963736418231,0
"Streptococcus_intermedius",0,0.648811388372762,0,0,0.324405694186381,0
"Dialister_pneumosintes",0,0.199827954671379,0,0,0.0999139773356896,0
"Prevotella_fusca",0,0.199827954671379,0,0,0.0999139773356896,0
"Veillonella_rodentium",0,0.629555801898234,0,0,0.314777900949117,0
"Haemophilus_parahaemolyticus",0,0.454421531861824,0,0,0.227210765930912,0
"Capnocytophaga_haemolytica",0,0.759441126642844,0,0,0.379720563321422,0
"Propionibacterium_acnes",0,0.864600826710882,0,0,0.432300413355441,0
"Eggerthia_catenaformis",0,0.177927472836462,0,0,0.088963736418231,0
"Granulicatella_elegans",0,0.629555801898234,0,0,0.314777900949117,0
"Haemophilus_sputorum",0,0.759441126642844,0,0,0.379720563321422,0
"Veillonella_atypica",0,0.481347297440385,0,0,0.240673648720192,0
"Streptococcus_australis",0,0.648945891163032,0,0,0.324472945581516,0
"Campylobacter_rectus",0,0.183914853336907,0,0,0.0919574266684533,0
"Scardovia_wiggsiae",0,0.454421531861824,0,0,0.227210765930912,0
"Morococcus_cerebrosus",0,0.648811388372762,0,0,0.324405694186381,0
"Streptococcus_salivarius",0,0.648945891163032,0,0,0.324472945581516,0
"Prevotella_buccae",0,0.0807664983044597,0,0,0.0403832491522298,0
"Streptococcus_mutans",0,0.45841074041176,0,0,0.22920537020588,0
"Neisseria_flavescens",0,0.802612537220494,0,0,0.401306268610247,0
"Prevotella_micans",0,0.334672126423359,0,0,0.167336063211679,0
"Neisseria_bacilliformis",0,0.946910581707563,0,0,0.473455290853782,0
"Streptococcus_infantis",0,0.782363567259548,0,0,0.391181783629774,0
"Prevotella_histicola",0,0.629555801898234,0,0,0.314777900949117,0
"Prevotella_multiformis",0,0.199827954671379,0,0,0.0999139773356896,0
"Veillonella_tobetsuensis",0,0.648811388372762,0,0,0.324405694186381,0
"Haemophilus_haemolyticus",0,0.454421531861824,0,0,0.227210765930912,0
"Porphyromonas_somerae",0,0.664878580761438,0,0,0.332439290380719,0
"Streptococcus_milleri",0,0.476296425672049,0,0,0.238148212836024,0
"Abiotrophia_sp_HMSC24B09",0,0.664878580761438,0,0,0.332439290380719,0
"Actinobaculum_sp_oral_taxon_183",0,0.78956497134206,0,0,0.39478248567103,0
"Actinomyces_sp_oral_taxon_414",0,0.476296425672049,0,0,0.238148212836024,0
"Actinomyces_sp_oral_taxon_897",0,0.476296425672049,0,0,0.238148212836024,0
"Capnocytophaga_sp_oral_taxon_332",0,0.476296425672049,0,0,0.238148212836024,0
"Capnocytophaga_sp_oral_taxon_338",0,0.311870072185004,0,0,0.155935036092502,0
"Haemophilus_sp_HMSC71H05",0,0.311870072185004,0,0,0.155935036092502,0
"Leptotrichia_sp_oral_taxon_215",0,0.476296425672049,0,0,0.238148212836024,0
"Leptotrichia_sp_oral_taxon_879",0,0.664878580761438,0,0,0.332439290380719,0
"Neisseria_sp_oral_taxon_014",0,0.78956497134206,0,0,0.39478248567103,0
"Ottowia_sp_oral_taxon_894",0,0.476296425672049,0,0,0.238148212836024,0
"Parvimonas_sp_oral_taxon_110",0,0.476296425672049,0,0,0.238148212836024,0
"Porphyromonas_sp_oral_taxon_278",0,0.476296425672049,0,0,0.238148212836024,0
"Prevotella_sp_F0091",0,0.476296425672049,0,0,0.238148212836024,0
"Selenomonas_sp_FOBRC6",0,0.476296425672049,0,0,0.238148212836024,0
"Selenomonas_sp_oral_taxon_126",0,0.476296425672049,0,0,0.238148212836024,0
"Selenomonas_sp_oral_taxon_138",0,0.476296425672049,0,0,0.238148212836024,0
"Selenomonas_sp_oral_taxon_892",0,0.476296425672049,0,0,0.238148212836024,0
"Streptococcus_sp_oral_taxon_056",0,0.476296425672049,0,0,0.238148212836024,0
"Treponema_sp_OMZ_838",0,0.476296425672049,0,0,0.238148212836024,0
