"","Node1","Node2","Weight"
"15869","Atopobium_parvulum","Cryptobacterium_curtum",1
"15875","Shuttleworthia_satelles","Cryptobacterium_curtum",1
"16071","Gemella_sanguinis","Sediminibacterium_salmoneum",1
"16112","Rothia_aeria","Abiotrophia_defectiva",1
"16171","Lautropia_mirabilis","Abiotrophia_defectiva",1
"16194","Streptococcus_sanguinis","Abiotrophia_defectiva",1
"16228","Pasteurella_pneumotropica","Abiotrophia_defectiva",1
"16270","Capnocytophaga_sputigena","Abiotrophia_defectiva",1
"16302","Capnocytophaga_leadbetteri","Gemella_morbillorum",1
"16308","Eubacterium_yurii","Gemella_morbillorum",1
"16471","Abiotrophia_defectiva","Gemella_morbillorum",1
"16720","Haemophilus_parainfluenzae","Haemophilus_sputorum",1
"16845","Actinomyces_odontolyticus","Veillonella_atypica",1
"16946","Streptococcus_parasanguinis","Veillonella_atypica",1
"16994","Veillonella_parvula","Veillonella_atypica",1
"17013","Prevotella_melaninogenica","Veillonella_atypica",1
"17014","Megasphaera_micronuciformis","Veillonella_atypica",1
"17242","Prevotella_salivae","Campylobacter_gracilis",1
"17249","Olsenella_uli","Campylobacter_gracilis",1
"17252","Dialister_propionicifaciens","Campylobacter_gracilis",1
"17283","Lachnoanaerobaculum_saburreum","Campylobacter_gracilis",1
"17337","Lactobacillus_reuteri","Campylobacter_gracilis",1
"17343","Capnocytophaga_ochracea","Campylobacter_gracilis",1
"17362","Porphyromonas_gulae","Campylobacter_gracilis",1
"17376","Oribacterium_sinus","Campylobacter_gracilis",1
"17381","Campylobacter_concisus","Campylobacter_gracilis",1
"17383","Megasphaera_micronuciformis","Campylobacter_gracilis",1
"17778","Capnocytophaga_leadbetteri","Campylobacter_rectus",1
"17781","Treponema_denticola","Campylobacter_rectus",1
"17784","Eubacterium_yurii","Campylobacter_rectus",1
"17854","Tannerella_forsythia","Campylobacter_rectus",1
"17868","Prevotella_pleuritidis","Campylobacter_rectus",1
"17931","Selenomonas_infelix","Campylobacter_rectus",1
"18347","Prevotella_baroniae","Prevotella_nigrescens",1
"18352","Eubacterium_brachy","Prevotella_nigrescens",1
"18357","Prevotella_denticola","Prevotella_nigrescens",1
"18362","Dialister_invisus","Prevotella_nigrescens",1
"18380","Olsenella_uli","Prevotella_nigrescens",1
"18382","Prevotella_veroralis","Prevotella_nigrescens",1
"18383","Dialister_propionicifaciens","Prevotella_nigrescens",1
"18389","Peptococcus_niger","Prevotella_nigrescens",1
"18393","Schwartzia_succinivorans","Prevotella_nigrescens",1
"18395","Prevotella_marshii","Prevotella_nigrescens",1
"18402","Bifidobacterium_dentium","Prevotella_nigrescens",1
"18412","Bacteroides_heparinolyticus","Prevotella_nigrescens",1
"18424","Tannerella_forsythia","Prevotella_nigrescens",1
"18438","Prevotella_pleuritidis","Prevotella_nigrescens",1
"18439","Howardella_ureilytica","Prevotella_nigrescens",1
"18447","Prevotella_oralis","Prevotella_nigrescens",1
"18449","Alloprevotella_rava","Prevotella_nigrescens",1
"18455","Treponema_amylovorum","Prevotella_nigrescens",1
"18458","Shuttleworthia_satelles","Prevotella_nigrescens",1
