,Axis1,Axis2,Axis3,CS,HS,SS,sHACK,cluster,cx,cy,cluster_factor,High_sHACK,Module2
Clostridium_ruminantium,-15.8363489853217,2.55937433413687,6.61902821680097,0,0.374133216282214,0.408492390808899,0.355421686746988,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Eubacterium_siraeum,-16.9508152547439,1.69650310320716,6.86107543930447,0,0.703329095275575,0.364767371937283,0.353413654618474,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Mycoplasma_salivarium,10.5355382558807,5.14081768100779,0.192042749357673,0,0.733419809892838,0.362098401305964,0.35140562248996,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Parabacteroides_goldsteinii,-11.9182527282428,-0.519555200717943,0.726838173978832,0.423287671232877,0.127991160622389,0.11683497589383,0.349397590361446,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Prevotella_dentalis,16.3177499812367,9.11668071053735,8.04551198506116,0,0.571905208774798,0.36132783019422,0.347389558232932,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Bacteroides_acidifaciens,-5.68129265414945,-7.26150951684831,-2.04383185237569,0,0.680479405057416,0.359949142184136,0.345381526104418,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ralstonia_solanacearum,-5.64740306066164,-3.56531061963342,0.252986730776074,0,0.766102298641803,0.359400298057674,0.343373493975904,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Peptostreptococcus_russellii,-5.14252796021082,-5.02998754790093,-5.9506415452818,0,0.432126495933483,0.358452508625766,0.34136546184739,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_sinensis,6.51456873969189,-3.85824822017042,2.13443924937013,0,0.820972735161753,0.357164444457417,0.339357429718876,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Neisseria_sp_oral_taxon_014,-5.05340407276453,-7.34007928434176,-5.28958345297315,0,0.355597061613287,0.517963144671812,0.337349397590361,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_massiliensis,-0.254927252533572,3.28295759337048,-3.41137580266826,0,0.355171641339226,0.357664085842104,0.335341365461847,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Anaerovorax_odorimutans,1.77888788417536,-7.34286851552127,2.22205130920816,0,0.741905915117757,0.35476019740355,0.333333333333333,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Scardovia_wiggsiae,8.48971708365562,17.8300450006653,-7.1152694881289,0.621917808219178,0.0330469617162116,0.288289218656891,0.331325301204819,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Actinomyces_johnsonii,-2.38017018259959,-4.00654045349367,-6.46814151522231,0,0.671310468002664,0.35435076526533,0.329317269076305,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Clostridium_hathewayi,-13.2436668729982,0.895988431000555,4.10471039282436,0,0.461818227684608,0.352421631592034,0.327309236947791,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Actinobaculum_massiliense,6.34876711192637,3.26253744862661,1.65579064221921,0,0.351173639280741,0.361341170117066,0.325301204819277,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Lactobacillus_amylovorus,-4.05728323836889,4.02113968518551,-4.51273053449976,0,0.557924360759621,0.349029596891893,0.323293172690763,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Porphyromonas_gulae,10.0825528437408,-5.41221622731054,8.1404438058611,0,0.347889850860729,0.720439384481336,0.321285140562249,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Roseburia_hominis,-15.9866890171021,1.01707580494128,5.45777101346717,0,0.560847813364009,0.343143312481314,0.319277108433735,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Prevotella_multiformis,17.9855341859538,9.09340595924805,5.43237077938729,0,0.340481120461747,0.567657062005795,0.317269076305221,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Acidaminococcus_intestini,-8.90889898913419,-0.78833416827492,-2.41957221078564,0,0.610480817743335,0.333469701615526,0.315261044176707,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_cellulosilyticus,-15.4311499215851,1.30212206223841,5.67400954989211,0,0.483299832495812,0.328935679881699,0.313253012048193,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Parascardovia_denticolens,4.46894663622908,16.1174706792698,-4.6355369123016,0,0.327370083348469,0.334108392205898,0.311244979919679,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Dialister_micraerophilus,0.445076772782669,10.7363273494707,-5.92172801631227,0,0.327098242215092,0.411790101165935,0.309236947791165,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Oscillospira_guilliermondii,-19.5060295853008,3.47796743665201,9.65319920917545,0,0.691171116627313,0.325666461240242,0.307228915662651,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bacteroides_zoogleoformans,5.74772087172263,1.72314016970455,3.99014479493776,0,0.794604851567072,0.324082391502679,0.305220883534137,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_bowdenii,-1.67799170304356,-1.97925491112366,-2.06372800667369,0,0.323238279752175,0.399940701919299,0.303212851405622,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_oricola,1.21056620175508,1.19163398967897,-0.228800278941543,0,0.323034651167484,0.492600621778764,0.301204819277108,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Desulfobulbus_propionicus,7.3756890003723,6.71935270410752,5.60173617832878,0,0.368335654174487,0.322188029116127,0.299196787148594,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Oscillibacter_valericigenes,-18.5833370809553,2.64603091943415,9.01511883941497,0,0.31585195051563,0.326106122893837,0.29718875502008,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Streptococcus_pseudopneumoniae,-3.1046645170658,-6.52253291561409,-3.60748620731324,0,0.641155375269924,0.313850881497335,0.295180722891566,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactobacillus_delbrueckii,-5.62263229820635,6.92242414792273,-4.26731623552117,0,0.386250731569494,0.313392860703365,0.293172690763052,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Bacteroides_massiliensis,-18.2825386327136,2.05729635372058,7.1080364335896,0,0.382933341405824,0.312901622501335,0.291164658634538,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Dialister_propionicifaciens,-2.62351269158279,8.21023306737241,1.23601314177937,0,0.750691106133075,0.312768821379363,0.289156626506024,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Lactobacillus_iners,-6.36199586427592,2.44607568922815,-0.672272264481154,0,0.660267401263345,0.309663936840508,0.28714859437751,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Eubacterium_desmolans,-18.1707185242558,2.1972161897373,7.14169257869661,0,0.448475106455975,0.309164913919086,0.285140562248996,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Treponema_pectinovorum,10.1947801445528,3.29365307378582,5.31259723189071,0,0.647617101572118,0.308326112565486,0.283132530120482,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Moraxella_boevrei,2.8266065976742,-5.90662493951244,2.31275160294777,0,0.305510786866057,0.828102856576538,0.281124497991968,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Lactobacillus_ruminis,-11.9371202205971,3.42061342873567,1.18976949971784,0,0.491523480858106,0.302495753272666,0.279116465863454,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Pseudomonas_fluorescens,-7.68193372573662,-0.469655474079784,-1.57774782200492,0,0.441313495186777,0.302162063470331,0.27710843373494,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Chryseobacterium_piscicola,-2.83017115314737,-5.74389347290448,-1.14978711937879,0,0.618705172448588,0.295263506710119,0.275100401606426,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Treponema_bryantii,2.87895762619489,3.03203736212589,3.77699209655523,0,0.295103630602813,0.465838973465016,0.273092369477912,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinobacillus_porcinus,3.57751121119513,-12.4075251152399,2.97732080951311,0,0.294943391657081,0.874707064085421,0.271084337349398,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Snodgrassella_alvi,2.55500391564529,-9.45219243144706,3.91715032662815,0,0.707247583298016,0.294273211533466,0.269076305220884,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Clostridium_leptum,-17.1454956177405,2.00955043111326,6.2838055070777,0,0.291105931262739,0.298164461314796,0.267068273092369,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Ruminococcus_flavefaciens,-15.7924971004239,2.31768437356527,6.08210929019928,0,0.290547314887691,0.493565740407852,0.265060240963855,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Prevotella_timonensis,-2.83277401601289,1.98863783601231,0.782784874351301,0,0.562588646041452,0.289958618082986,0.263052208835341,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactobacillus_mucosae,-5.43427650278677,5.52973052175449,-3.40115526657595,0,0.289682751104922,0.634514141968665,0.261044176706827,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Porphyromonas_uenonis,3.5522114805823,4.68375908576415,1.53239307466449,0,0.478739076910658,0.289511257862721,0.259036144578313,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Mycoplasma_spermatophilum,-2.13176392616213,-4.9579415356191,-2.85399565300376,0,0.73460878690642,0.286468373275749,0.257028112449799,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Helicobacter_pylori,-11.4172115979148,-5.15391954194071,-5.30663810552246,0,0.284501826401082,0.437682562198985,0.255020080321285,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_stercoris,-20.4237374606783,3.51918194982205,10.9323584611957,0,0.535458719299308,0.283258772593738,0.253012048192771,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Clostridium_scindens,-14.7387534265442,0.0797169163382789,3.39046364869,0,0.280955177493895,0.374291602627964,0.251004016064257,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Alistipes_shahii,-18.2304630925197,2.03957862848279,7.12757723542887,0,0.287140723698815,0.278649083578253,0.248995983935743,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Eubacterium_minutum,10.8516685412821,8.04861564839362,7.74102234813661,0,0.277329720893625,0.746640299127474,0.246987951807229,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Eubacterium_ventriosum,-15.9518938919584,0.79804113574369,5.23629537150406,0,0.27535942766039,0.612904655884283,0.244979919678715,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Elizabethkingia_meningoseptica,-4.3610481190325,-5.73735904365845,-2.0637644908966,0,0.274720792718613,0.898674479751519,0.242971887550201,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Sediminibacterium_salmoneum,-10.014579928843,-0.112025005226552,0.86892144771527,0,0.27434259651672,0.752175844526922,0.240963855421687,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Granulicatella_adiacens,1.26275683727541,-7.43663711915096,-6.37020499128253,0.720547945205479,0.0417757462008839,0.190402161213507,0.238955823293173,2,6.72843344989611,-10.8417605202732,2,FALSE,TRUE
Anaerococcus_octavius,-5.20358146065091,2.00077659076833,-0.10849479784344,0,0.291735888276725,0.273468804525257,0.236947791164659,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Veillonella_criceti,-2.37378457081923,-1.6994809376931,-3.73494512633634,0,0.771874533309116,0.271315408845159,0.234939759036145,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Granulicatella_balaenopterae,-3.5615444148074,-5.16559437683226,-3.60701638863779,0,0.270427438396803,0.36186000559556,0.232931726907631,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Pseudomonas_aeruginosa,-9.61133439017681,-0.211795214151657,0.137460134537774,0,0.268716272123671,0.285596122375533,0.230923694779116,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ruminofilibacter_xylanolyticum,6.07681355715401,2.07245180911819,3.97119679997208,0,0.455392323061089,0.267169949151034,0.228915662650602,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Clostridium_symbiosum,-13.7415575879094,-0.457891858583885,3.62566453533891,0,0.266910254081653,0.548927278330985,0.226907630522088,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Pseudoflavonifractor_capillosus,-13.3925957691904,-0.313141268930654,1.88057028850118,0,0.266910254081653,0.478927100523061,0.224899598393574,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Alistipes_putredinis,-18.6547626378669,3.31370247192178,10.2403701481056,0,0.327640612702065,0.263835664818406,0.22289156626506,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Micrococcus_luteus,-7.90293126605635,-0.53723500848577,-0.687206800249274,0,0.432126495933483,0.2634281467576,0.220883534136546,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Clostridium_disporicum,-13.4813529696507,1.80542866829548,4.93596813064672,0,0.266910254081653,0.259701499546683,0.218875502008032,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Actinobacillus_succinogenes,-2.10423133612111,-3.57139333776073,1.49248899437915,0,0.64339771144881,0.255626713418683,0.216867469879518,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Acinetobacter_calcoaceticus,-6.08669385545018,-0.653580263170544,-0.284069763342085,0,0.432126495933483,0.254755546514361,0.214859437751004,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Prevotella_bergensis,-0.485946787559129,3.1574666418214,-2.33627386296408,0,0.266910254081653,0.253961202127799,0.21285140562249,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bilophila_wadsworthia,-14.6329701403677,5.22697415732824,7.46580431486368,0,0.396803697200864,0.253344099789575,0.210843373493976,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Treponema_putidum,8.95029356881328,5.66765963072968,7.33575919422741,0,0.253258662791871,0.357586476279094,0.208835341365462,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Veillonella_rodentium,0.182462247462424,2.87729087856772,-8.50429612500278,0,0.247181691590483,0.710074939674611,0.206827309236948,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ruminococcus_callidus,-15.5861505648614,0.583441988166784,5.10388102413836,0,0.246628322334564,0.662790029246493,0.204819277108434,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Neisseria_lactamica,0.288935541263967,-6.96920308168625,0.0870660437828125,0,0.432126495933483,0.243795610816392,0.20281124497992,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactobacillus_vaginalis,-0.472366781091159,17.3327723040625,-3.647982804887,0,0.242684305059434,0.366219404047021,0.200803212851406,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Veillonella_magna,-3.20953966203179,-4.36956306445092,-2.87933075656403,0,0.271581804605356,0.240971138529188,0.198795180722892,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Porphyromonas_asaccharolytica,-3.01860204726129,1.26624255014324,-1.31002526401844,0,0.432126495933483,0.237680781040469,0.196787148594378,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactobacillus_helveticus,-7.35253897807875,12.903455535558,-1.37273778999696,0,0.237121854251176,0.315300019630139,0.194779116465863,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Propionibacterium_acidifaciens,3.85398720923796,12.2027659615963,-5.077392516486,0,0.232933341405824,0.507403386024777,0.192771084337349,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Ruminococcus_gnavus,-17.617662056151,2.14302604365457,6.7904620737431,0,0.230369114649553,0.311209604591259,0.190763052208835,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Eubacterium_ramulus,-16.7770864276587,2.33089025238796,7.94122395182083,0,0.569734011422575,0.229902297913018,0.188755020080321,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Peptostreptococcus_anaerobius,-1.93682830370018,-3.51335481822683,-2.21310412784779,0,0.64339771144881,0.224379619134942,0.186746987951807,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Corynebacterium_argentoratense,-2.94332771639288,-2.18987965340703,-4.79038565615715,0,0.312309236947791,0.223851424289886,0.184738955823293,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Gardnerella_vaginalis,-5.11410638295437,3.41548671280626,-0.99402602550199,0,0.299569534419083,0.222990098465837,0.182730923694779,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Murdochiella_asaccharolytica,-0.535848053059196,1.24174056616191,0.541458567706426,0,0.443782365643478,0.222338812863799,0.180722891566265,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Ruminococcus_albus,-15.5388421477341,2.26589350013183,5.5393120555942,0,0.221079897479365,0.829583406437067,0.178714859437751,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Lactobacillus_frumenti,-4.55704895886911,4.92525505136872,-5.48156667852167,0,0.219875078202256,0.483624895460799,0.176706827309237,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Corynebacterium_tuberculostearicum,-8.54299269208128,-0.973734584879866,-1.84847812009818,0,0.243062501261327,0.218969554515088,0.174698795180723,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_cardiffensis,18.1732926454348,8.84876267728301,10.9352498249167,0,0.218332828802648,0.594944295587047,0.172690763052209,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Prevotella_disiens,-2.07430165049962,4.11619537370336,-1.88154615069035,0,0.215880204234022,0.554339301816547,0.170682730923695,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_uniformis,-23.0594522572419,6.10099962661596,15.6131470312995,0,0.215192428003471,0.45701349447871,0.168674698795181,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Enterococcus_italicus,-5.67618538965475,-2.54052654076202,-2.69465646333779,0,0.439027668462796,0.214757385067969,0.166666666666667,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bifidobacterium_breve,-12.1292654300654,3.09581875272987,-2.05650521293103,0,0.432126495933483,0.214282236717106,0.164658634538153,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Azospira_oryzae,-1.71642557357175,-6.93916794354168,1.34450019187365,0,0.432126495933483,0.214247147829985,0.162650602409639,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Staphylococcus_epidermidis,-6.13709985669587,3.67089649577806,1.54460435572651,0,0.432126495933483,0.214144105788273,0.160642570281124,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_ovatus,-19.9835117450417,3.9349717245877,9.76278039393102,0,0.287849387499748,0.209628493434575,0.15863453815261,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Parabacteroides_merdae,-21.1611452819749,5.02548103939962,12.09259319567,0,0.530923896591391,0.206397039166845,0.156626506024096,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Rothia_terrae,-4.38444995308389,-2.17981447420475,-3.28198629218695,0,0.744534217271094,0.20620413241747,0.154618473895582,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Coprococcus_eutactus,-18.5446895034368,4.96412269163187,11.2442204951668,0,0.675369518274101,0.203680363986418,0.152610441767068,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bacteroides_dorei,-19.2404628875034,4.0455797067385,11.0293711446139,0,0.203449577203285,0.224338897287899,0.150602409638554,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Acinetobacter_baumannii,-8.66385252124587,0.96758692485978,0.791251091913117,0,0.45333938770156,0.201636064051414,0.14859437751004,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Lactobacillus_plantarum,-6.46060076004934,3.38117116039095,-2.39206098681564,0,0.201609150168513,0.247434210165255,0.146586345381526,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Staphylococcus_aureus,-6.30362380107802,-0.0735558942617674,-1.37494661867565,0,0.281751528727977,0.201426402456722,0.144578313253012,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Stenotrophomonas_maltophilia,-8.2226824290358,2.23461458742243,3.5318765595946,0,0.641356985731872,0.199424053436686,0.142570281124498,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Pseudoramibacter_alactolyticus,14.3380511493784,20.3182970282319,8.26557938163903,0,0.192141127323364,0.285716062153843,0.140562248995984,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Treponema_parvum,20.9483023304247,13.1739565018678,13.941704706266,0,0.189473572682691,0.634645695579127,0.13855421686747,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Gemmiger_formicilis,-20.2512989967393,5.55615109916185,12.2054927623779,0,0.599159956408549,0.186710757163291,0.136546184738956,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Wolinella_succinogenes,11.5687090489418,3.18786466530889,9.93365548628213,0,0.778687715686868,0.186167743123024,0.134538152610442,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Megamonas_funiformis,-15.5341690277624,1.76727874738588,5.11389969721321,0,0.636316320558616,0.18220475313272,0.132530120481928,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Odoribacter_splanchnicus,-20.2967942748437,5.50278773509834,10.8815795589447,0,0.181945672135779,0.246385824661544,0.130522088353414,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Phascolarctobacterium_faecium,-21.5676419439283,3.92325738658798,10.8535047564109,0,0.181343968840185,0.408408168307347,0.1285140562249,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Streptococcus_anginosus,18.8248940818591,19.7156696120053,2.15722132545125,0.683561643835616,0.0236135496760913,0.132779062660511,0.126506024096386,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Parabacteroides_distasonis,-22.1081556743353,6.2921108812005,13.7442568137548,0,0.175502714375088,0.567479285923034,0.124497991967871,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Pyramidobacter_piscolens,7.18124871721337,7.62391079041593,5.61969065907415,0,0.49558545740752,0.175378771487744,0.122489959839357,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Coprococcus_catus,-18.9131422445345,3.42351177108697,9.24196775802979,0,0.173608403463099,0.299332562184065,0.120481927710843,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Fusobacterium_canifelinum,0.102060776085536,-3.66777940528109,-1.10387520293962,0,0.170956388367541,0.1995353275867,0.118473895582329,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Roseburia_inulinivorans,-20.0431611107651,4.65447768896751,11.8216699873733,0,0.421341647999031,0.168746037501486,0.116465863453815,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bacteroides_caccae,-18.3302063494118,3.09819598786719,9.29581400497303,0,0.165991907327804,0.264550308088026,0.114457831325301,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Actinomyces_radicidentis,-2.49698339612672,3.03920722123719,-3.0910557344349,0,0.164343807390365,0.570318554170083,0.112449799196787,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Corynebacterium_kroppenstedtii,-5.31644020289216,3.80301817115626,-0.628075079365438,0,0.164343807390365,0.570457526736686,0.110441767068273,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Bacteroides_plebeius,-19.4042714443079,4.13845784100463,11.7689516410296,0,0.164268935036629,0.440872300803943,0.108433734939759,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Necropsobacter_rosorum,-0.372335927897674,-7.2945811392779,1.91204021945529,0,0.432126495933483,0.161723788620603,0.106425702811245,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Parasutterella_excrementihominis,-17.4444913876318,2.79169930192146,8.17737134041283,0,0.159150572137797,0.410570114048081,0.104417670682731,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Rhodococcus_erythropolis,-5.48876220543568,-1.44255886343511,-2.31362991340337,0,0.614823716978467,0.159123388424905,0.102409638554217,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Clostridium_bartlettii,-16.851778430097,2.20101550135616,7.15079463914302,0,0.15400587273718,0.405260818854917,0.100401606425703,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Paludibacter_propionicigenes,1.54330909585085,1.47735632592262,4.10794278389013,0,0.647011362031039,0.151511000817124,0.0983935742971888,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Streptococcus_intermedius,6.08648873141858,8.17787167538457,-1.46373758915313,0,0.497912050210894,0.149477745036684,0.0963855421686747,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Lactobacillus_oris,-4.84764594103799,9.04219644182361,-5.66677455864817,0,0.149270448628686,0.56034587214942,0.0943775100401606,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Dorea_formicigenerans,-19.513402493296,3.47865719652566,9.52742476771296,0,0.325623095396662,0.146927570996552,0.0923694779116466,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Bacteroides_fragilis,-18.114438794517,4.31606411989117,8.65459181953654,0,0.146405521583823,0.249636500797988,0.0903614457831325,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Pseudomonas_stutzeri,-9.65976980539768,-1.69741433541947,-1.85764605911098,0,0.215351254263284,0.145473030307708,0.0883534136546185,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Clostridium_ramosum,-14.8625056700358,0.192864223756283,2.83633806090483,0,0.268212851405623,0.144478529442625,0.0863453815261044,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Fusobacterium_necrophorum,0.198866396462843,0.124618232229541,-2.22931709893151,0,0.143520413311538,0.343118966568222,0.0843373493975904,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Actinomyces_timonensis,9.13983929817116,3.56707074622453,7.02279984365,0,0.143042017315493,0.570713387728951,0.0823293172690763,3,15.7200397767724,5.68151935062429,3,FALSE,FALSE
Dolosigranulum_pigrum,-5.96318075902007,0.551820791185554,-0.967638647058854,0,0.267687433149684,0.141478736576776,0.0803212851405622,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Roseburia_intestinalis,-15.5532197884325,1.55084061105293,5.71271447473558,0,0.188844019293253,0.140956282056529,0.0783132530120482,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Achromobacter_xylosoxidans,-6.8567951966533,-1.37432665365138,-0.455116619611242,0,0.266910254081653,0.140032215146862,0.0763052208835341,4,-3.60854994020313,-2.09522479612292,4,FALSE,FALSE
Fusicatenibacter_saccharivorans,-20.4954183604286,4.82440023348423,11.2356183800475,0,0.24577475732074,0.139065563704042,0.0742971887550201,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Alistipes_finegoldii,-17.8815232675517,2.35827622780018,8.56808854625993,0,0.138526770398176,0.302767261909669,0.072289156626506,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
Prevotella_multisaccharivorax,6.42607294277317,15.3115191436253,0.0974390924376363,0,0.137223365825109,0.176604279149249,0.070281124497992,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Lactobacillus_gasseri,-3.36928516884705,18.1111960193937,-3.22041745440838,0,0.157788238380658,0.136143889061398,0.0682730923694779,1,0.234670503340864,11.7573950781623,1,FALSE,FALSE
Akkermansia_muciniphila,-17.842067794618,3.31862099241809,9.11019785735376,0,0.133710217755444,0.673064678216958,0.0662650602409639,5,-16.9737184673674,2.78799675236001,5,FALSE,FALSE
