"","Axis1","Axis2","Axis3","HAC","cluster","cx","cy","cluster_factor","High_HAC","Module5"
"Actinomyces_hyovaginalis",-6.47911284824366,2.64152350820542,-0.615533188209742,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Actinomyces_gerencseriae",1.76409470826371,1.13854858601324,-5.03704235892403,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Selenomonas_noxia",7.35623181666433,-7.33596183360633,0.3890705408984,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Bifidobacterium_dentium",-0.287582349448404,-3.93522315858077,-7.9011437514821,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Porphyromonas_gingivalis",11.8219618830756,-2.07336014324496,0.198774988199806,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Streptococcus_sobrinus",-4.19568233678846,1.42216631561307,-3.93128177479047,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Streptococcus_agalactiae",-4.38278389401944,3.31032817157839,-3.26816259795802,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Bacteroides_intestinalis",-1.8320012954147,4.44820129829963,0.041646573800073,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Helicobacter_pylori",-5.10600655780849,4.16232356728098,-3.0603990739914,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Soonwooa_buanensis",-3.79049265300873,4.30089672788772,-2.06623436102562,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Slackia_exigua",-0.548076594221103,-9.8511922131645,0.878363677429274,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Actinomyces_viscosus",5.66001958301811,-1.80046172015827,-7.31644305798683,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Streptococcus_sinensis",-3.02894398515316,4.10503067607634,-3.68969689285157,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Cardiobacterium_valvarum",15.5210130106254,3.496698036263,0.981814828588932,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Corynebacterium_argentoratense",-6.777898493006,2.22897634088211,-2.56089905082898,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Howardella_ureilytica",-2.12561164406474,-2.13462067696514,-2.41379053042916,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Parascardovia_denticolens",-1.00943070347911,-0.309249286699394,-4.60853680066679,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Streptobacillus_moniliformis",1.64318075756142,1.02448354413814,-1.24645741826496,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Prevotella_oralis",11.9072314016445,-8.01600558228629,-2.13802434760823,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Pseudomonas_aeruginosa",-3.40230932146345,3.09371602374447,-4.09752237794214,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Treponema_amylovorum",7.58294452072141,-6.29836420459432,-0.959265388717553,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Shuttleworthia_satelles",6.39859185576061,-9.69140969474461,-0.267527935046143,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Treponema_lecithinolyticum",9.75994502004135,-5.20692019733058,-2.13990126245397,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Neisseria_macacae",-4.30048515188264,4.92587925393604,-1.42339848935919,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Selenomonas_flueggei",-2.17129810834431,-14.7234325278071,2.54043421551378,0,6,-10.5517734426121,-10.4196660345533,"6",FALSE,FALSE
"Lactobacillus_reuteri",-2.02960095728902,-0.782817586751678,-6.17513793379614,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Mycoplasma_salivarium",-1.04448261946037,-0.861162998600413,-1.85052568454172,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Mobiluncus_curtisii",-5.37915966599757,1.00911490865982,-0.495188749124897,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Simonsiella_muelleri",1.23807651026606,6.79160375384232,1.12513575332796,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Capnocytophaga_ochracea",19.1165721075263,-1.94538907875383,1.39826897324324,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Bulleidia_extructa",1.84816322512471,-3.17012250488607,-0.553729761086963,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Haemophilus_parahaemolyticus",6.72749446472714,4.22452689731362,-4.330520699692,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Lactobacillus_salivarius",-2.5189189261878,-1.80162659332233,-6.98380525918955,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Capnocytophaga_haemolytica",0.174322719076786,1.96648213788082,-0.974314166261582,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Clostridium_aminobutyricum",-2.5893000046493,5.46707134951638,2.42595651559807,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Actinomyces_cardiffensis",2.82953481814109,-2.11497185425745,-2.25831892031748,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Mobiluncus_mulieris",-3.94022029604506,1.03338746415326,-0.477401267629317,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Escherichia_coli",-3.24170510410899,3.10926418717276,-4.71590490635306,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Leptotrichia_goodfellowii",-1.55352533041185,-4.69892222743221,3.3119986406841,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Selenomonas_bovis",-2.59502038050463,-4.91815916662401,-2.72967226445164,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Lactobacillus_fermentum",-4.4149270510135,-1.92987038895007,-7.14800237570616,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Eggerthia_catenaformis",2.63823956507543,-2.71505786279059,-1.96618301608882,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Granulicatella_elegans",11.3795398565148,5.60886968601724,-3.47942659483632,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Cryptobacterium_curtum",1.23399983651623,-11.0959049395554,-8.29246684243148,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Lactococcus_lactis",-6.55010796637213,2.00091913470897,-2.06514410465192,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Phocaeicola_abscessus",6.08819635158346,-5.16104654585501,-1.5246436566986,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Campylobacter_rectus",9.39144597093734,0.189895133828098,5.07650685033245,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Streptococcus_constellatus",6.05011562053777,-4.87230282595502,-3.31811832287975,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Scardovia_wiggsiae",8.65554170151893,-8.49791292025451,-9.64206558368192,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Prevotella_saccharolytica",19.9441833288743,-6.21982675750719,2.54087595938523,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Prevotella_buccae",13.9726270553786,-10.0789235269576,-1.52546367757767,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Alloscardovia_omnicolens",-7.3788060201145,-8.91893278047678,-5.90051189793277,0,6,-10.5517734426121,-10.4196660345533,"6",FALSE,FALSE
"Mogibacterium_timidum",11.9114792637283,-8.08624221302707,1.42377353710206,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Streptococcus_mutans",6.22817839054806,-5.68522201165951,-13.3344676024012,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Streptococcus_anginosus",7.88110777845365,-7.22474322145283,-6.77238042189205,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Dialister_micraerophilus",-0.347819245009992,-10.8055238718293,-3.87245045549092,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Aggregatibacter_aphrophilus",11.7424154444235,5.52287803213552,0.377753927765867,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Neisseria_mucosa",5.01603462469133,8.16978883440408,1.32785168649608,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Kingella_denitrificans",7.80704794560864,4.41843070573145,-1.73411918930978,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Veillonella_denticariosi",-6.88450063303645,0.27312606138619,-3.52116551129806,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Neisseria_bacilliformis",0.323028077309948,-0.135318577323705,-8.52554926894488,0,1,1.36341191803437,-2.35018635145671,"1",FALSE,FALSE
"Lactobacillus_gasseri",-5.30265963887076,-0.218892586061357,-6.92470891773231,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Selenomonas_artemidis",9.38166332489511,-4.23836832758987,-2.50120357933568,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Aggregatibacter_segnis",19.3472015477555,2.22658451019352,4.55542135974628,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Prevotella_multiformis",8.6259301780511,-7.69637493159481,-1.7791898780933,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Actinomyces_turicensis",-4.52952880069025,0.865111443544099,-0.919892449308567,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Sneathia_sanguinegens",-4.67648804053807,1.79290538555145,-0.87641077155596,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Selenomonas_dianae",6.76305559006454,-9.52644453968674,0.490002648028331,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Treponema_maltophilum",19.204519039687,-10.5905064742954,0.184160518198454,0,3,9.66242027594735,-5.59787359239465,"3",FALSE,FALSE
"Butyrivibrio_proteoclasticus",-7.27187977945227,0.936262539804144,0.506302556750505,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Haemophilus_haemolyticus",12.1132494785525,5.29810280638695,-3.6306793135149,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Moryella_indoligenes",-6.04992866518037,-3.75138276661203,-0.421215301736228,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Veillonella_caviae",-5.57796180820531,0.509349972660598,-2.72968673364467,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Clostridium_phytofermentans",-7.23660746121342,1.89764035474364,2.30327080867587,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Peptostreptococcus_anaerobius",-2.24694941832139,4.38210911378716,2.3308754738426,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Staphylococcus_aureus",-3.50085566227013,3.43074779494245,-5.09961452249862,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Actinomyces_johnsonii",3.57061346723456,4.80335745165158,-4.4783955399828,0,4,7.99220075819873,5.61041765530933,"4",FALSE,FALSE
"Kingella_kingae",-5.23168944814288,6.15922826085163,-1.08789259086942,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Aggregatibacter_sp_oral_taxon_458",0.0997281620273794,4.71125283739693,0.959536345493108,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Haemophilus_sp_HMSC71H05",-9.67260609836582,1.43542642234601,0.310552293441554,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
"Streptococcus_sp_HMSC071D03",-5.45422981169351,5.78518240782456,1.23788751869586,0,2,-3.0129801878269,5.7733826650414,"2",FALSE,FALSE
"Streptococcus_sp_HPH0090",-6.17343749592299,3.03687954250346,-2.07263148417089,0,5,-7.45942881669083,-0.223983210596994,"5",FALSE,TRUE
